   ID  , Start   ,End ,     64-bit S-E ,     k     ,     l      ,intv 
id-0901,3,46,12884901934,3626285365,4908540622,31
id-0901,3,47,12884901935,3626285367,1494453467,29
id-0901,0,47,47,5877142668,1494453484,12
id-0901,13,48,55834574896,2359843772,2198109890,4
id-0901,4,48,17179869232,2389228890,2198109890,2
id-0901,20,49,85899345969,4072726568,3586633662,3
id-0901,22,52,94489280564,5136423510,4083787212,3
id-0901,13,52,55834574900,2359843773,4083787212,2
id-0901,26,53,111669149749,3200425598,4036447429,3
id-0901,22,53,94489280565,5136423510,4036447430,2
id-0901,33,67,141733920835,5275649368,5501020690,13
id-0901,33,69,141733920837,5275649368,6164437043,12
id-0901,35,71,150323855431,776692591,914067425,11
id-0901,32,71,137438953543,2901748284,914067426,10
id-0901,35,72,150323855432,776692592,2043013778,10
id-0901,32,72,137438953544,2901748285,2043013779,9
id-0902,0,20,20,2558157280,4939734404,1
id-0902,20,40,85899345960,367378596,5296952447,1
id-0902,40,60,171798691900,47070317,5151341363,1
id-0902,0,76,76,2558157280,3356843666,1
id-0902,65535,0,281470681743360,0,0,0
id-0903,0,20,20,3822573766,1113398461,1
id-0903,20,40,85899345960,2683385114,2092632048,1
id-0903,40,60,171798691900,4683686810,2645439417,1
id-0903,0,76,76,3822573766,2451053874,1
id-0903,65535,0,281470681743360,0,0,0
id-0904,0,20,20,1213818450,823017668,1
id-0904,20,40,85899345960,5937591553,4976458568,1
id-0904,40,60,171798691900,1057446142,163741389,1
id-0904,0,76,76,1213818450,2061316958,1
id-0904,38,58,163208757306,3210992785,1297270739,2
id-0905,0,20,20,2912410081,5148530728,1
id-0905,20,40,85899345960,5660478805,5906903072,1
id-0905,40,60,171798691900,4040185017,3055746920,1
id-0905,0,76,76,2912410081,1114735838,1
id-0905,65535,0,281470681743360,0,0,0
id-0906,0,20,20,2530458211,747676081,1
id-0906,20,40,85899345960,2463060557,5858114777,1
id-0906,0,54,54,2530458211,628847118,1
id-0906,65535,0,281470681743360,0,0,0
id-0907,0,41,41,2133430678,1726956246,2
id-0907,0,76,76,2133430678,3559522325,1
id-0907,1,38,4294967334,1224757803,2332838669,1873
id-0907,1,39,4294967335,1224757803,4985605570,26
id-0907,2,40,8589934632,4033434742,5847966184,7
id-0907,0,40,40,2133430674,5847966185,6
id-0907,3,41,12884901929,4071954849,1726956245,4
id-0907,2,41,8589934633,4033434746,1726956245,3
id-0907,10,42,42949673002,2877696076,4819905464,6
id-0907,5,42,21474836522,5121440399,4819905467,3
id-0907,1,39,4294967335,1224757803,4985605570,26
id-0907,2,40,8589934632,4033434742,5847966184,7
id-0907,0,40,40,2133430674,5847966185,6
id-0907,2,41,8589934633,4033434746,1726956245,3
id-0907,0,41,41,2133430678,1726956246,2
id-0907,5,42,21474836522,5121440399,4819905467,3
id-0907,4,42,17179869226,4237445545,4819905467,2
id-0907,32,51,137438953523,2157129947,1605997696,2
id-0907,35,55,150323855415,5446380926,3452312184,180
id-0907,34,55,146028888119,4301630089,3452312190,6
id-0907,35,56,150323855416,5446381000,1034042360,106
id-0907,34,56,146028888120,4301630092,1034042362,3
id-0907,36,66,154618822722,3813568513,2154045893,17
id-0907,36,68,154618822724,3813568513,5368882837,15
id-0907,37,72,158913790024,3233271994,1249436389,10
id-0907,37,73,158913790025,3233271994,3403977028,9
id-0907,38,76,163208757324,463405430,3559522324,4
id-0907,35,76,150323855436,5446381090,3559522325,2
id-0908,0,20,20,2558324306,798095654,3
id-0908,20,40,85899345960,2682658006,2671600435,2
id-0908,40,60,171798691900,2137657230,4277794992,3
id-0908,0,35,35,2558324306,3649051120,3
id-0908,0,76,76,2558324307,1859845986,2
id-0908,30,49,128849018929,3691575783,2526776284,3
id-0908,36,56,154618822712,2452061208,5077872114,3
id-0908,36,67,154618822723,2452061208,3357159949,3
id-0909,0,20,20,4132970459,525881183,1
id-0909,20,40,85899345960,5413459701,5464135647,1
id-0909,40,60,171798691900,4697200501,3025354824,1
id-0909,0,74,74,4132970459,2585667142,1
id-0909,65535,0,281470681743360,0,0,0
id-0910,0,67,67,2455759439,3694743396,2
id-0910,0,75,75,2455759440,1094476745,1
id-0910,1,46,4294967342,2498749921,2417470972,787
id-0910,1,47,4294967343,2498749921,5010809436,773
id-0910,2,53,8589934645,2675746299,2984483021,32
id-0910,2,54,8589934646,2675746300,2579692081,31
id-0910,3,64,12884901952,4041942649,4309941505,5
id-0910,0,64,64,2455759438,4309941506,4
id-0910,3,65,12884901953,4041942649,4089951180,4
id-0910,0,65,65,2455759438,4089951181,3
id-0910,14,67,60129542211,1738634046,3694743393,9
id-0910,11,67,47244640323,3627040850,3694743396,4
id-0910,14,69,60129542213,1738634047,3687829243,8
id-0910,11,69,47244640325,3627040851,3687829246,3
id-0910,1,46,4294967342,2498749921,2417470972,787
id-0910,1,47,4294967343,2498749921,5010809436,773
id-0910,2,53,8589934645,2675746299,2984483021,32
id-0910,2,54,8589934646,2675746300,2579692081,31
id-0910,3,64,12884901952,4041942649,4309941505,5
id-0910,3,65,12884901953,4041942649,4089951180,4
id-0910,11,66,47244640322,3627040850,2678839372,5
id-0910,11,67,47244640323,3627040850,3694743396,4
id-0910,0,67,67,2455759439,3694743396,2
id-0910,14,69,60129542213,1738634047,3687829243,8
id-0910,11,69,47244640325,3627040851,3687829246,3
id-0911,0,48,48,4196442401,994461201,3
id-0911,0,76,76,4196442403,3686867499,1
id-0911,1,40,4294967336,4870383339,1345322942,7
id-0911,0,40,40,4196442399,1345322942,6
id-0911,1,41,4294967337,4870383339,3425299455,6
id-0911,0,41,41,4196442399,3425299455,5
id-0911,6,47,25769803823,1334577779,3334589122,57
id-0911,5,47,21474836527,3422824541,3334589122,53
id-0911,6,48,25769803824,1334577783,994461155,53
id-0911,5,48,21474836528,3422824545,994461155,49
id-0911,12,49,51539607601,976761283,2062499245,6
id-0911,11,49,47244640305,3336141361,2062499245,4
id-0911,16,52,68719476788,2095196680,4671645744,6
id-0911,16,55,68719476791,2095196680,6194410635,5
id-0911,21,60,90194313276,5272568256,5582001542,5
id-0911,12,60,51539607612,976761283,5582001543,4
id-0911,21,67,90194313283,5272568256,4569053934,4
id-0911,24,73,103079215177,2295618647,2572738157,6
id-0911,24,74,103079215178,2295618647,3668821152,4
id-0911,1,40,4294967336,4870383339,1345322942,7
id-0911,1,41,4294967337,4870383339,3425299455,6
id-0911,5,47,21474836527,3422824541,3334589122,53
id-0911,5,48,21474836528,3422824545,994461155,49
id-0911,0,48,48,4196442401,994461201,3
id-0911,8,49,34359738417,5875965104,2062499246,3
id-0911,11,60,47244640316,3336141361,5582001543,3
id-0911,5,60,21474836540,3422824592,5582001544,2
id-0911,12,67,51539607619,976761283,4569053935,3
id-0911,11,67,47244640323,3336141361,4569053935,2
id-0911,21,69,90194313285,5272568257,3705267434,3
id-0911,24,73,103079215177,2295618647,2572738157,6
id-0911,24,74,103079215178,2295618647,3668821152,4
id-0911,12,74,51539607626,976761284,3668821154,2
id-0911,32,75,137438953547,4257408199,2647499577,4
id-0911,29,75,124554051659,1643134722,2647499577,3
id-0912,0,20,20,2372878883,2720401544,1
id-0912,20,40,85899345960,5937248688,1754436941,1
id-0912,40,60,171798691900,4010986278,980128742,1
id-0912,0,19,19,2372878882,4534235040,2
id-0912,0,75,75,2372878883,5176618693,1
id-0912,65535,0,281470681743360,0,0,0
id-0913,0,20,20,4099578088,3544217546,1
id-0913,20,40,85899345960,2529686410,3565112853,1
id-0913,40,60,171798691900,2969370666,4038797216,1
id-0913,0,76,76,4099578088,1214249890,1
id-0913,65535,0,281470681743360,0,0,0
id-0914,0,20,20,5904942366,4221327889,1
id-0914,20,40,85899345960,818000476,117862461,1
id-0914,40,60,171798691900,5173448544,4697276027,1
id-0914,0,75,75,5904942366,433311710,1
id-0914,65535,0,281470681743360,0,0,0
id-0915,0,20,20,1180674156,5317524525,1
id-0915,20,40,85899345960,2557813296,2511522668,1
id-0915,40,60,171798691900,3313259691,2961496903,1
id-0915,0,76,76,1180674156,2511502132,1
id-0915,23,42,98784247850,3358430093,5023500232,3
id-0915,26,45,111669149741,1972743580,2149796863,2
id-0916,0,20,20,2469633071,3457175361,1
id-0916,20,40,85899345960,5356143712,2941584266,1
id-0916,40,60,171798691900,4153442746,625540349,1
id-0916,0,76,76,2469633071,4223036331,1
id-0916,18,39,77309411367,5160069680,5414508628,2
id-0917,17,37,73014444069,3817661851,633950853,1
id-0917,37,57,158913790009,664122037,5855451021,1
id-0917,12,31,51539607583,4206633802,262088168,1
id-0917,14,75,60129542219,2127810871,2132613765,1
id-0917,65535,0,281470681743360,0,0,0
id-0918,0,20,20,2026004698,1632525386,1
id-0918,20,40,85899345960,2743057541,1015986765,1
id-0918,40,60,171798691900,3467025517,813006781,1
id-0918,0,19,19,2026004697,5490463925,2
id-0918,0,74,74,2026004698,2604919899,1
id-0918,36,56,154618822712,2872050368,1283654380,2
id-0919,0,20,20,763419192,4039805979,1
id-0919,20,40,85899345960,407398811,2127490386,1
id-0919,40,60,171798691900,5457482077,1089074512,1
id-0919,0,76,76,763419192,1073360976,1
id-0919,28,47,120259084335,2661304882,1123492097,2
id-0920,0,45,45,3131575515,4270464907,3
id-0920,0,76,76,3131575515,493439589,1
id-0920,1,37,4294967333,6234125647,976379152,8
id-0920,0,37,37,3131575511,976379153,7
id-0920,3,43,12884901931,6038364027,3362663450,12
id-0920,1,43,4294967339,6234125651,3362663450,4
id-0920,4,45,17179869229,5657878325,4270464907,15
id-0920,3,45,12884901933,6038364027,4270464907,11
id-0920,20,50,85899345970,4283244448,5974195122,5
id-0920,6,50,25769803826,5969792046,5974195123,4
id-0920,22,54,94489280566,3533759054,3404284596,6
id-0920,20,54,85899345974,4283244449,3404284596,4
id-0920,22,55,94489280567,3533759054,3858576304,5
id-0920,1,43,4294967339,6234125651,3362663450,4
id-0920,3,45,12884901933,6038364027,4270464907,11
id-0920,0,45,45,3131575515,4270464907,3
id-0920,6,54,25769803830,5969792047,3404284597,3
id-0920,3,54,12884901942,6038364027,3404284598,2
id-0920,20,55,85899345975,4283244449,3858576304,3
id-0920,6,55,25769803831,5969792047,3858576305,2
id-0920,26,62,111669149758,5485716116,3980070343,6
id-0920,20,62,85899345982,4283244450,3980070347,2
id-0920,31,63,133143986239,5537325315,2669758641,6
id-0920,26,63,111669149759,5485716116,2669758641,5
id-0920,38,68,163208757316,3942389310,3197694747,38
id-0920,34,68,146028888132,5207422166,3197694747,15
id-0920,38,69,163208757317,3942389310,5245521749,33
id-0920,34,69,146028888133,5207422166,5245521749,13
id-0920,38,76,163208757324,3942389340,493439589,2
id-0921,0,20,20,3893275401,836366383,1
id-0921,20,40,85899345960,2931146847,3827885985,1
id-0921,40,60,171798691900,732780043,3649797647,1
id-0921,0,76,76,3893275401,1996125776,1
id-0921,65535,0,281470681743360,0,0,0
id-0922,0,20,20,2089861302,1960152342,1
id-0922,20,40,85899345960,5615815262,3921462307,1
id-0922,40,60,171798691900,1214624849,2384468402,1
id-0922,0,76,76,2089861302,3855644080,1
id-0922,25,44,107374182444,955738730,2472319277,2
id-0922,34,53,146028888117,1214232698,1213363880,2
id-0923,0,20,20,2086548377,2687426248,1
id-0923,20,40,85899345960,5534089440,3719933199,1
id-0923,40,60,171798691900,2411696768,2945036151,1
id-0923,0,76,76,2086548377,2136693145,1
id-0923,29,48,124554051632,952523858,3579183233,2
id-0923,29,49,124554051633,952523858,1076691516,2
id-0924,0,20,20,2972227381,271063840,1
id-0924,20,40,85899345960,2687464253,2442115839,1
id-0924,40,60,171798691900,2990545116,4865893081,1
id-0924,0,75,75,2972227381,3225375306,1
id-0924,65535,0,281470681743360,0,0,0
id-0925,0,20,20,2424529729,4795726667,1
id-0925,20,40,85899345960,1092687214,2207018214,1
id-0925,40,60,171798691900,3051446880,2065817007,1
id-0925,0,76,76,2424529729,1204315035,1
id-0925,65535,0,281470681743360,0,0,0
id-0926,0,20,20,3624120856,1239742901,1
id-0926,20,40,85899345960,3910221827,2075618129,1
id-0926,40,60,171798691900,3650908468,1134520811,1
id-0926,0,76,76,3624120856,3268687490,1
id-0926,65535,0,281470681743360,0,0,0
id-0927,0,20,20,3290730820,1603375199,1
id-0927,20,40,85899345960,2832819529,815847069,1
id-0927,40,60,171798691900,1544560866,3265275435,1
id-0927,0,76,76,3290730820,2328120111,1
id-0927,65535,0,281470681743360,0,0,0
id-0928,0,20,20,1880066352,5876637058,1
id-0928,20,40,85899345960,3951131933,4992030069,3
id-0928,40,60,171798691900,5601697692,3923619544,1
id-0928,0,76,76,1880066352,2209508931,1
id-0928,17,44,73014444076,3220355182,3279435305,3
id-0928,15,44,64424509484,5071458861,3279435306,2
id-0928,22,53,94489280565,2937928663,4309069100,4
id-0928,17,53,73014444085,3220355183,4309069100,2
id-0929,0,20,20,2512829656,3767052386,1
id-0929,20,40,85899345960,5813077133,366636958,1
id-0929,40,60,171798691900,3062092189,4376822434,1
id-0929,0,76,76,2512829656,2059396406,1
id-0929,38,57,163208757305,5917761222,2376971871,2
id-0930,0,53,53,3492771363,4685834129,2
id-0930,0,76,76,3492771363,3573409369,1
id-0930,1,51,4294967347,1714786996,3789744615,19
id-0930,0,51,51,3492771361,3789744616,15
id-0930,1,52,4294967348,1714786998,1143253577,17
id-0930,0,52,52,3492771363,1143253578,13
id-0930,6,53,25769803829,5835421801,4685834129,4
id-0930,1,53,4294967349,1714786998,4685834129,3
id-0930,19,56,81604378680,4808718833,3490658913,4
id-0930,6,56,25769803832,5835421801,3490658914,3
id-0930,23,60,98784247868,375999445,1011237131,4
id-0930,19,62,81604378686,4808718834,3841129559,3
id-0930,19,65,81604378689,4808718834,3393190067,3
id-0930,1,52,4294967348,1714786998,1143253577,17
id-0930,0,52,52,3492771363,1143253578,13
id-0930,1,53,4294967349,1714786998,4685834129,3
id-0930,0,53,53,3492771363,4685834129,2
id-0930,6,56,25769803832,5835421801,3490658914,3
id-0930,19,65,81604378689,4808718834,3393190067,3
id-0930,28,67,120259084355,4708668279,1166576811,3
id-0930,1,67,4294967363,1714786998,1166576811,2
id-0930,28,68,120259084356,4708668279,3381141836,2
id-0930,34,69,146028888133,2390724891,3850231285,10
id-0930,34,72,146028888136,2390724899,4165151461,2
id-0931,0,38,38,971278669,5962489674,6
id-0931,0,76,76,971278669,411948672,1
id-0931,1,36,4294967332,3272557314,3549938650,83
id-0931,0,36,36,971278669,3549938654,79
id-0931,1,37,4294967333,3272557314,5360441006,81
id-0931,0,37,37,971278669,5360441010,77
id-0931,2,38,8589934630,664288431,5962489673,8
id-0931,1,38,4294967334,3272557314,5962489673,7
id-0931,15,39,64424509479,2376316696,4393678224,8
id-0931,13,39,55834574887,2825802397,4393678224,7
id-0931,18,40,77309411368,4895042540,2700139282,310
id-0931,17,40,73014444072,1491118559,2700139575,17
id-0931,18,41,77309411369,4895042540,5090256406,9
id-0931,4,39,17179869223,1019650233,4393678227,3
id-0931,3,39,12884901927,2070012107,4393678228,2
id-0931,12,40,51539607592,848231672,2700139589,3
id-0931,4,40,17179869224,1019650233,2700139590,2
id-0931,18,41,77309411369,4895042540,5090256406,9
id-0931,17,41,73014444073,1491118559,5090256413,2
id-0931,21,42,90194313258,2420332081,5880203480,3
id-0931,18,42,77309411370,4895042540,5880203481,2
id-0932,0,61,61,2935607393,32424765,2
id-0932,0,73,73,2935607394,818648491,1
id-0932,1,55,4294967351,5395759968,1133086817,57
id-0932,0,55,55,2935607345,1133086821,53
id-0932,1,56,4294967352,5395759968,4683538753,54
id-0932,0,56,56,2935607345,4683538757,50
id-0932,15,61,64424509501,419105176,32424763,4
id-0932,11,61,47244640317,5006420279,32424764,3
id-0932,15,62,64424509502,419105177,17272139,3
id-0932,16,71,68719476807,1267593526,4447685478,4
id-0932,16,73,68719476809,1267593527,818648489,3
id-0932,1,55,4294967351,5395759968,1133086817,57
id-0932,1,56,4294967352,5395759968,4683538753,54
id-0932,11,61,47244640317,5006420279,32424764,3
id-0932,0,61,61,2935607393,32424765,2
id-0932,15,62,64424509502,419105177,17272139,3
id-0932,11,62,47244640318,5006420280,17272140,2
id-0932,27,71,115964117063,5723245906,4447685477,5
id-0932,31,73,133143986249,1193113390,818648489,4
id-0932,16,73,68719476809,1267593527,818648489,3
id-0933,0,20,20,3923119150,5366732643,1
id-0933,20,40,85899345960,3877454040,2832566642,1
id-0933,40,60,171798691900,2654034888,4953288666,1
id-0933,0,76,76,3923119150,4037943464,1
id-0933,13,39,55834574887,3666125027,5018803165,2
id-0934,0,20,20,786800544,2838855408,1
id-0934,20,40,85899345960,4275711790,4786037074,1
id-0934,40,60,171798691900,3063706453,1352446144,1
id-0934,0,76,76,786800544,2469454117,1
id-0934,65535,0,281470681743360,0,0,0
id-0935,0,20,20,1138781931,1019408401,1
id-0935,20,40,85899345960,3984433687,3920573476,1
id-0935,40,60,171798691900,401723063,5474143350,1
id-0935,0,75,75,1138781931,3327796930,1
id-0935,65535,0,281470681743360,0,0,0
id-0936,0,20,20,3926570886,5445563135,1
id-0936,20,40,85899345960,2993230049,3675605940,1
id-0936,40,60,171798691900,5360828091,4101796154,1
id-0936,0,76,76,3926570886,1281214812,1
id-0936,28,47,120259084335,2931355667,2155803208,2
id-0936,35,54,150323855414,400878219,3083073416,19
id-0936,34,54,146028888118,3220340063,3083073416,4
id-0936,36,55,154618822711,1199279010,2603488271,3
id-0936,35,55,150323855415,400878236,2603488272,2
id-0936,36,56,154618822712,1199279011,793699182,2
id-0937,0,64,64,2068269538,4215184393,26
id-0937,0,76,76,2068269538,2123269712,10
id-0937,0,42,42,2068269538,3558778872,28
id-0937,25,64,107374182464,2599093450,4215184391,28
id-0937,0,64,64,2068269538,4215184393,26
id-0937,37,67,158913790019,5164506520,1766775466,28
id-0937,37,76,158913790028,5164506521,2123269695,27
id-0937,25,76,107374182476,2599093450,2123269710,12
id-0938,19,39,81604378663,768830386,1894870772,1
id-0938,39,59,167503724603,3664086407,5124652938,1
id-0938,0,19,19,2415898122,3565660969,1
id-0938,13,33,55834574881,2654577738,259819250,1
id-0938,13,75,55834574923,2654577738,2092545534,1
id-0938,41,60,176093659196,2885455111,5891971454,2
id-0939,0,20,20,1970911729,2431064156,1
id-0939,20,40,85899345960,4291686052,3531808528,1
id-0939,40,60,171798691900,5310408344,1822174954,1
id-0939,0,19,19,1970911728,2401078441,2
id-0939,0,75,75,1970911729,3384191082,1
id-0939,20,39,85899345959,4291686052,1931651894,2
id-0940,0,20,20,3910889406,1951208700,1
id-0940,20,40,85899345960,2953416355,5366525275,1
id-0940,40,60,171798691900,4088733807,658615647,1
id-0940,0,76,76,3910889406,1310377759,1
id-0940,29,48,124554051632,4245173229,2202692590,2
